name: 5ddc25aa-98ea-4628-9176-24ad7aab3d21 num_items: 32
token, class_id, token_value, token_tf, token_df
yun, text, 1.687236908765044e-05, 2.0, 2.0
stain_color, bigrams, 2.531538666517008e-05, 3.0, 2.0
identifying, text, 9.279802907258272e-05, 11.0, 7.0
confirm, text, 7.592565816594288e-05, 9.0, 4.0
images_various, bigrams, 1.6876925656106323e-05, 2.0, 2.0
conch_chief, bigrams, 5.063077333034016e-05, 6.0, 2.0
specific_pathology, bigrams, 1.6876925656106323e-05, 2.0, 2.0
rate_adam, bigrams, 1.6876925656106323e-05, 2.0, 2.0
edu_jgwang, bigrams, 1.6876925656106323e-05, 2.0, 2.0
clarity, text, 0.00010123421088792384, 12.0, 4.0
initiative, text, 3.374473817530088e-05, 4.0, 2.0
judged, text, 4.21809236286208e-05, 5.0, 4.0
blurred, text, 1.687236908765044e-05, 2.0, 2.0
cohort_extended, bigrams, 1.6876925656106323e-05, 2.0, 2.0
assess_statistical, bigrams, 1.6876925656106323e-05, 2.0, 2.0
allow, text, 9.279802907258272e-05, 11.0, 8.0
performance_zero-shot, bigrams, 2.531538666517008e-05, 3.0, 2.0
report_performance, bigrams, 1.6876925656106323e-05, 2.0, 2.0
tcga-luad, text, 5.905329089728184e-05, 7.0, 3.0
generative_networks, bigrams, 2.531538666517008e-05, 3.0, 3.0
over_spatial, bigrams, 1.6876925656106323e-05, 2.0, 2.0
contributed_equally, bigrams, 6.750770262442529e-05, 8.0, 8.0
hinders, text, 2.530855272198096e-05, 3.0, 3.0
uni_chief, bigrams, 0.00010970001312671229, 13.0, 2.0
class_prompts, bigrams, 2.531538666517008e-05, 3.0, 2.0
therefore_assess, bigrams, 1.6876925656106323e-05, 2.0, 2.0
sets_ratio, bigrams, 4.219231414026581e-05, 5.0, 3.0
stain_style, bigrams, 6.750770262442529e-05, 8.0, 3.0
time-consuming_process, bigrams, 1.6876925656106323e-05, 2.0, 2.0
medical_center, bigrams, 5.063077333034016e-05, 6.0, 4.0
digitization_pathology, bigrams, 2.531538666517008e-05, 3.0, 3.0
prognostic, text, 0.00018559605814516544, 22.0, 6.0
image_processing, bigrams, 4.219231414026581e-05, 5.0, 3.0
explainability, text, 3.374473817530088e-05, 4.0, 3.0
superiority_over, bigrams, 1.6876925656106323e-05, 2.0, 2.0
above_both, bigrams, 1.6876925656106323e-05, 2.0, 2.0
reducing_training, bigrams, 1.6876925656106323e-05, 2.0, 2.0
probabilistic_ddpms, bigrams, 1.6876925656106323e-05, 2.0, 2.0
frequent, text, 5.061710544396192e-05, 6.0, 5.0
during_pretraining, bigrams, 5.063077333034016e-05, 6.0, 3.0
reports_wsis, bigrams, 1.6876925656106323e-05, 2.0, 2.0
haotian, text, 3.374473817530088e-05, 4.0, 2.0
text_image, bigrams, 0.00010970001312671229, 13.0, 5.0
further_increase, bigrams, 1.6876925656106323e-05, 2.0, 2.0
enhancing_diagnostic, bigrams, 2.531538666517008e-05, 3.0, 3.0
slide-level_classification, bigrams, 2.531538666517008e-05, 3.0, 3.0
performance_enhancement, bigrams, 1.6876925656106323e-05, 2.0, 2.0
high_resolution, bigrams, 4.219231414026581e-05, 5.0, 4.0
specifically_compared, bigrams, 1.6876925656106323e-05, 2.0, 2.0
left_panel, bigrams, 2.531538666517008e-05, 3.0, 2.0
patch_similarities, bigrams, 1.6876925656106323e-05, 2.0, 2.0
rotations, text, 1.687236908765044e-05, 2.0, 2.0
conch_produce, bigrams, 1.6876925656106323e-05, 2.0, 2.0
lower_grade, bigrams, 2.531538666517008e-05, 3.0, 3.0
spatial_transcriptomics, bigrams, 0.000565377005841583, 67.0, 6.0
rectum_adenocarcinoma, bigrams, 2.531538666517008e-05, 3.0, 2.0
k-means_clustering, bigrams, 6.750770262442529e-05, 8.0, 2.0
including_breast, bigrams, 3.3753851312212646e-05, 4.0, 2.0
prove, text, 4.21809236286208e-05, 5.0, 4.0
over_uni, bigrams, 5.063077333034016e-05, 6.0, 2.0
found_supplementary, bigrams, 4.219231414026581e-05, 5.0, 2.0
handling_multiple, bigrams, 1.6876925656106323e-05, 2.0, 2.0
peixiang_huang, bigrams, 1.6876925656106323e-05, 2.0, 2.0
reverse_process, bigrams, 6.750770262442529e-05, 8.0, 3.0
precision_cancer, bigrams, 1.6876925656106323e-05, 2.0, 2.0
predicting_patient, bigrams, 1.6876925656106323e-05, 2.0, 2.0
contains_kidney, bigrams, 1.6876925656106323e-05, 2.0, 2.0
pathological_features, bigrams, 0.00025315387756563723, 30.0, 7.0
space_representation, bigrams, 1.6876925656106323e-05, 2.0, 2.0
proteins_tissue, bigrams, 1.6876925656106323e-05, 2.0, 2.0
location_within, bigrams, 1.6876925656106323e-05, 2.0, 2.0
utilizing_multiple, bigrams, 1.6876925656106323e-05, 2.0, 2.0
texture, text, 0.0002446493599563837, 29.0, 6.0
paves, text, 2.530855272198096e-05, 3.0, 3.0
fms_uni, bigrams, 1.6876925656106323e-05, 2.0, 2.0
presence, text, 0.0005314795998856425, 63.0, 13.0
generation_producing, bigrams, 1.6876925656106323e-05, 2.0, 2.0
emily, text, 1.687236908765044e-05, 2.0, 2.0
highlighted_red, bigrams, 2.531538666517008e-05, 3.0, 2.0
saving, text, 1.687236908765044e-05, 2.0, 2.0
performance_gene, bigrams, 3.3753851312212646e-05, 4.0, 3.0
imaging_modalities, bigrams, 1.6876925656106323e-05, 2.0, 2.0
downstream_cell, bigrams, 2.531538666517008e-05, 3.0, 3.0
cancer_cases, bigrams, 1.6876925656106323e-05, 2.0, 2.0
types_tcga, bigrams, 2.531538666517008e-05, 3.0, 2.0
initial_learning, bigrams, 5.9069236158393323e-05, 7.0, 5.0
language-and-vision, text, 1.687236908765044e-05, 2.0, 2.0
confidently, text, 1.687236908765044e-05, 2.0, 2.0
authors_necessarily, bigrams, 2.531538666517008e-05, 3.0, 3.0
mean-squared, text, 1.687236908765044e-05, 2.0, 2.0
both_public, bigrams, 1.6876925656106323e-05, 2.0, 2.0
captions_pathological, bigrams, 1.6876925656106323e-05, 2.0, 2.0
additional, text, 0.0005905329016968608, 70.0, 21.0
images_therefore, bigrams, 2.531538666517008e-05, 3.0, 3.0
notable, text, 0.00020246842177584767, 24.0, 13.0
only_single, bigrams, 2.531538666517008e-05, 3.0, 3.0
remains_largely, bigrams, 1.6876925656106323e-05, 2.0, 2.0
der_laak, bigrams, 3.3753851312212646e-05, 4.0, 2.0
decrease, text, 7.592565816594288e-05, 9.0, 7.0
encompassing, text, 0.00015185131633188576, 18.0, 11.0
her_positive, bigrams, 1.6876925656106323e-05, 2.0, 2.0
targeted_therapy, bigrams, 2.531538666517008e-05, 3.0, 2.0
potential_application, bigrams, 1.6876925656106323e-05, 2.0, 2.0
https_portal, bigrams, 6.750770262442529e-05, 8.0, 3.0
brca_glioblastoma, bigrams, 1.6876925656106323e-05, 2.0, 2.0
mutation_status, bigrams, 2.531538666517008e-05, 3.0, 2.0
clearer, text, 4.21809236286208e-05, 5.0, 5.0
achieves_improvement, bigrams, 1.6876925656106323e-05, 2.0, 2.0
breaking, text, 2.530855272198096e-05, 3.0, 3.0
improvements_across, bigrams, 1.6876925656106323e-05, 2.0, 2.0
bjorn_ommer, bigrams, 2.531538666517008e-05, 3.0, 3.0
biomedical_research, bigrams, 4.219231414026581e-05, 5.0, 2.0
cutaneous_melanoma, bigrams, 4.219231414026581e-05, 5.0, 4.0
carcinoma_brca, bigrams, 3.3753851312212646e-05, 4.0, 3.0
made_available, bigrams, 4.219231414026581e-05, 5.0, 3.0
nuclei_multi-tissue, bigrams, 2.531538666517008e-05, 3.0, 3.0
invasive_breast, bigrams, 1.6876925656106323e-05, 2.0, 2.0
carcinoma_ucec, bigrams, 2.531538666517008e-05, 3.0, 3.0
endometrial_carcinoma, bigrams, 3.3753851312212646e-05, 4.0, 4.0
ran, text, 4.21809236286208e-05, 5.0, 3.0
misalignment, text, 1.687236908765044e-05, 2.0, 2.0
following_setting, bigrams, 1.6876925656106323e-05, 2.0, 2.0
prediction_following, bigrams, 1.6876925656106323e-05, 2.0, 2.0
mutation_prediction, bigrams, 0.00016033079009503126, 19.0, 3.0
promise, text, 9.279802907258272e-05, 11.0, 9.0
write, text, 5.061710544396192e-05, 6.0, 5.0
align_clinical, bigrams, 1.6876925656106323e-05, 2.0, 2.0
solution, text, 0.00020246842177584767, 24.0, 10.0
curve_auc, bigrams, 4.219231414026581e-05, 5.0, 4.0
motcat_cmta, bigrams, 4.219231414026581e-05, 5.0, 2.0
cannot, text, 0.00020246842177584767, 24.0, 10.0
forms_foundation, bigrams, 1.6876925656106323e-05, 2.0, 2.0
only_needs, bigrams, 1.6876925656106323e-05, 2.0, 2.0
spatial_context, bigrams, 0.00016876925656106323, 20.0, 5.0
triplet, text, 2.530855272198096e-05, 3.0, 2.0
predict_primary, bigrams, 2.531538666517008e-05, 3.0, 2.0
transcriptome, text, 1.687236908765044e-05, 2.0, 2.0
detection_metastatic, bigrams, 1.6876925656106323e-05, 2.0, 2.0
beyond_its, bigrams, 1.6876925656106323e-05, 2.0, 2.0
breast_metastasis, bigrams, 1.6876925656106323e-05, 2.0, 2.0
two_external, bigrams, 3.3753851312212646e-05, 4.0, 2.0
classification_gastric, bigrams, 1.6876925656106323e-05, 2.0, 2.0
image_resolution, bigrams, 0.00010126154666068032, 12.0, 6.0
stain-style_transfer, bigrams, 0.00011813847231678665, 14.0, 3.0
like_llava-med, bigrams, 2.531538666517008e-05, 3.0, 2.0
parameterize, text, 2.530855272198096e-05, 3.0, 2.0
kaczmarczyk, text, 1.687236908765044e-05, 2.0, 2.0
assign, text, 3.374473817530088e-05, 4.0, 4.0
diffusion_generating, bigrams, 9.282308747060597e-05, 11.0, 3.0
morphology_including, bigrams, 2.531538666517008e-05, 3.0, 2.0
decoder_image, bigrams, 1.6876925656106323e-05, 2.0, 2.0
vision-language_pathology, bigrams, 2.531538666517008e-05, 3.0, 3.0
self-supervised_pretraining, bigrams, 1.6876925656106323e-05, 2.0, 2.0
evaluate_generalizability, bigrams, 2.531538666517008e-05, 3.0, 2.0
ovary, text, 4.21809236286208e-05, 5.0, 3.0
gain_over, bigrams, 2.531538666517008e-05, 3.0, 2.0
has_made, bigrams, 1.6876925656106323e-05, 2.0, 2.0
performance_all, bigrams, 1.6876925656106323e-05, 2.0, 2.0
baseline, text, 0.0005905329016968608, 70.0, 19.0
generated_description, bigrams, 0.00012657693878281862, 15.0, 2.0
diversified, text, 1.687236908765044e-05, 2.0, 2.0
learning_abmil, bigrams, 1.6876925656106323e-05, 2.0, 2.0
foundation_extract, bigrams, 1.6876925656106323e-05, 2.0, 2.0
diagnosis_across, bigrams, 2.531538666517008e-05, 3.0, 3.0
across_each, bigrams, 3.3753851312212646e-05, 4.0, 2.0
overall_performance, bigrams, 0.0001518923236289993, 18.0, 5.0
revealing, text, 3.374473817530088e-05, 4.0, 4.0
ommer_highresolution, bigrams, 2.531538666517008e-05, 3.0, 3.0
distribution_pathological, bigrams, 2.531538666517008e-05, 3.0, 2.0
diffuse, text, 2.530855272198096e-05, 3.0, 3.0
practice, text, 0.0003037026326637715, 36.0, 19.0
ablation, text, 0.0005989691126160324, 71.0, 15.0
bioinformatics, text, 2.530855272198096e-05, 3.0, 2.0
between_latent, bigrams, 3.3753851312212646e-05, 4.0, 4.0
acc, text, 0.0002530855417717248, 30.0, 5.0
held-out, text, 0.0003037026326637715, 36.0, 3.0
tcga-skcm, text, 2.530855272198096e-05, 3.0, 2.0
reduce_dimensionality, bigrams, 2.531538666517008e-05, 3.0, 2.0
capacity, text, 7.592565816594288e-05, 9.0, 6.0
leveraging_advanced, bigrams, 1.6876925656106323e-05, 2.0, 2.0
usability, text, 3.374473817530088e-05, 4.0, 3.0
encoder_gene, bigrams, 3.3753851312212646e-05, 4.0, 3.0
height, text, 3.374473817530088e-05, 4.0, 3.0
log_exp, bigrams, 4.219231414026581e-05, 5.0, 3.0
diffusion_gan, bigrams, 1.6876925656106323e-05, 2.0, 2.0
pavg, text, 5.905329089728184e-05, 7.0, 2.0
pathology_pre-training, bigrams, 1.6876925656106323e-05, 2.0, 2.0
abnormality, text, 2.530855272198096e-05, 3.0, 2.0
consisting_two, bigrams, 1.6876925656106323e-05, 2.0, 2.0
extracted_million, bigrams, 1.6876925656106323e-05, 2.0, 2.0
given_image, bigrams, 0.00014345385716296732, 17.0, 6.0
context_pathology, bigrams, 3.3753851312212646e-05, 4.0, 4.0
performance_ddpm, bigrams, 1.6876925656106323e-05, 2.0, 2.0
tested, text, 7.592565816594288e-05, 9.0, 6.0
existing_fms, bigrams, 6.750770262442529e-05, 8.0, 2.0
path_further, bigrams, 1.6876925656106323e-05, 2.0, 2.0
validate_effectiveness, bigrams, 3.3753851312212646e-05, 4.0, 4.0
university_medical, bigrams, 4.219231414026581e-05, 5.0, 4.0
classification_cell, bigrams, 2.531538666517008e-05, 3.0, 3.0
able, text, 0.0001687236945144832, 20.0, 9.0
heterogeneity_across, bigrams, 4.219231414026581e-05, 5.0, 3.0
brook, text, 3.374473817530088e-05, 4.0, 2.0
slide-level_representation, bigrams, 3.3753851312212646e-05, 4.0, 3.0
pro, text, 3.374473817530088e-05, 4.0, 3.0
engineering_peking, bigrams, 5.9069236158393323e-05, 7.0, 2.0
university_hospital, bigrams, 2.531538666517008e-05, 3.0, 2.0
social, text, 7.592565816594288e-05, 9.0, 2.0
likely_stems, bigrams, 1.6876925656106323e-05, 2.0, 2.0
colonic, text, 4.21809236286208e-05, 5.0, 3.0
histologic, text, 4.21809236286208e-05, 5.0, 4.0
prompt, text, 0.0009448526543565094, 112.0, 13.0
diagnosed, text, 6.748947635060176e-05, 8.0, 5.0
aligning_image, bigrams, 1.6876925656106323e-05, 2.0, 2.0
comprehensive_comparison, bigrams, 2.531538666517008e-05, 3.0, 3.0
ability_foundation, bigrams, 1.6876925656106323e-05, 2.0, 2.0
namely, text, 7.592565816594288e-05, 9.0, 5.0
biopsy_specimens, bigrams, 2.531538666517008e-05, 3.0, 2.0
implement_two-stage, bigrams, 1.6876925656106323e-05, 2.0, 2.0
label-efficient, text, 3.374473817530088e-05, 4.0, 2.0
diagnostic_tool, bigrams, 2.531538666517008e-05, 3.0, 3.0
scenarios_evaluate, bigrams, 1.6876925656106323e-05, 2.0, 2.0
however_strategy, bigrams, 1.6876925656106323e-05, 2.0, 2.0
comprehensive_understanding, bigrams, 1.6876925656106323e-05, 2.0, 2.0
being_more, bigrams, 1.6876925656106323e-05, 2.0, 2.0
encoder_produce, bigrams, 1.6876925656106323e-05, 2.0, 2.0
framework_provides, bigrams, 1.6876925656106323e-05, 2.0, 2.0
learning_first, bigrams, 1.6876925656106323e-05, 2.0, 2.0
signal, text, 8.43618472572416e-05, 10.0, 8.0
specific_tissue, bigrams, 1.6876925656106323e-05, 2.0, 2.0
min_max, bigrams, 4.219231414026581e-05, 5.0, 2.0
independent_training, bigrams, 1.6876925656106323e-05, 2.0, 2.0
presents, text, 0.00021934079995844513, 26.0, 14.0
suffer, text, 6.748947635060176e-05, 8.0, 7.0
diagnosis_pathology, bigrams, 2.531538666517008e-05, 3.0, 3.0
entire_target, bigrams, 2.531538666517008e-05, 3.0, 2.0
patch_features, bigrams, 0.00014345385716296732, 17.0, 4.0
employ_multiple, bigrams, 1.6876925656106323e-05, 2.0, 2.0
ancer, text, 1.687236908765044e-05, 2.0, 2.0
whole_slides, bigrams, 1.6876925656106323e-05, 2.0, 2.0
characteristics, text, 0.0004471177817322314, 53.0, 16.0
prediction_multimodal, bigrams, 1.6876925656106323e-05, 2.0, 2.0
significantly_lower, bigrams, 3.3753851312212646e-05, 4.0, 3.0
distribution_across, bigrams, 3.3753851312212646e-05, 4.0, 4.0
space_producing, bigrams, 1.6876925656106323e-05, 2.0, 2.0
cancer_image, bigrams, 2.531538666517008e-05, 3.0, 3.0
dispersion, text, 1.687236908765044e-05, 2.0, 2.0
token_limit, bigrams, 1.6876925656106323e-05, 2.0, 2.0
parameterization, text, 1.687236908765044e-05, 2.0, 2.0
involves_three, bigrams, 1.6876925656106323e-05, 2.0, 2.0
time_months, bigrams, 2.531538666517008e-05, 3.0, 2.0
questionanswering, text, 1.687236908765044e-05, 2.0, 2.0
surgical_resection, bigrams, 5.9069236158393323e-05, 7.0, 2.0
among_all, bigrams, 1.6876925656106323e-05, 2.0, 2.0
grading_classification, bigrams, 2.531538666517008e-05, 3.0, 3.0
highlighted_green, bigrams, 1.6876925656106323e-05, 2.0, 2.0
massive_multimodal, bigrams, 4.219231414026581e-05, 5.0, 5.0
conditional_latent, bigrams, 0.00010126154666068032, 12.0, 3.0
training_hyperparameters, bigrams, 1.6876925656106323e-05, 2.0, 2.0
conditioning_inputs, bigrams, 1.6876925656106323e-05, 2.0, 2.0
profiles, text, 0.00048086250899359584, 57.0, 8.0
rouge-l, text, 0.00010967039997922257, 13.0, 3.0
free-form, text, 5.061710544396192e-05, 6.0, 2.0
different_modalities, bigrams, 5.063077333034016e-05, 6.0, 4.0
between_two, bigrams, 8.438462828053162e-05, 10.0, 9.0
providing_valuable, bigrams, 1.6876925656106323e-05, 2.0, 2.0
saves, text, 1.687236908765044e-05, 2.0, 2.0
success_natural, bigrams, 2.531538666517008e-05, 3.0, 2.0
multimodal_pretraining, bigrams, 5.063077333034016e-05, 6.0, 2.0
networks_zhang, bigrams, 1.6876925656106323e-05, 2.0, 2.0
particularly_excelling, bigrams, 1.6876925656106323e-05, 2.0, 2.0
enhanced, text, 0.00022777698177378625, 27.0, 13.0
encompassing_diverse, bigrams, 1.6876925656106323e-05, 2.0, 2.0
features_however, bigrams, 1.6876925656106323e-05, 2.0, 2.0
state-of-theart_sota, bigrams, 1.6876925656106323e-05, 2.0, 2.0
framework_effectively, bigrams, 1.6876925656106323e-05, 2.0, 2.0
image_color, bigrams, 1.6876925656106323e-05, 2.0, 2.0
analyze, text, 0.00022777698177378625, 27.0, 13.0
patch-level_slide-level, bigrams, 5.063077333034016e-05, 6.0, 3.0
multiple_modalities, bigrams, 1.6876925656106323e-05, 2.0, 2.0
reasonable_request, bigrams, 1.6876925656106323e-05, 2.0, 2.0
enhancing_pathology, bigrams, 2.531538666517008e-05, 3.0, 2.0
context_enhancing, bigrams, 2.531538666517008e-05, 3.0, 2.0
graph-based, text, 3.374473817530088e-05, 4.0, 2.0
provide_clear, bigrams, 1.6876925656106323e-05, 2.0, 2.0
images_leverage, bigrams, 2.531538666517008e-05, 3.0, 2.0
evaluation_across, bigrams, 1.6876925656106323e-05, 2.0, 2.0
three_levels, bigrams, 1.6876925656106323e-05, 2.0, 2.0
incorporating_three, bigrams, 1.6876925656106323e-05, 2.0, 2.0
first_time, bigrams, 3.3753851312212646e-05, 4.0, 2.0
image_modeling, bigrams, 2.531538666517008e-05, 3.0, 2.0
however_traditional, bigrams, 1.6876925656106323e-05, 2.0, 2.0
lymphoid, text, 5.061710544396192e-05, 6.0, 4.0
still_struggle, bigrams, 2.531538666517008e-05, 3.0, 3.0
fms_still, bigrams, 1.6876925656106323e-05, 2.0, 2.0
discrepancy_mmd, bigrams, 1.6876925656106323e-05, 2.0, 2.0
intensity_values, bigrams, 1.6876925656106323e-05, 2.0, 2.0
workflow, text, 0.00027839408721774817, 33.0, 16.0
expression_profiles, bigrams, 0.00020252309332136065, 24.0, 6.0
context_length, bigrams, 2.531538666517008e-05, 3.0, 3.0
gene_expression, bigrams, 0.0014936078805476427, 177.0, 7.0
poorly, text, 0.0001265427708858624, 15.0, 8.0
prior_works, bigrams, 2.531538666517008e-05, 3.0, 2.0
rostate, text, 1.687236908765044e-05, 2.0, 2.0
downstream_clinical, bigrams, 2.531538666517008e-05, 3.0, 3.0
ronaldckchan_cuhk, bigrams, 1.6876925656106323e-05, 2.0, 2.0
hananjia_mail, bigrams, 1.6876925656106323e-05, 2.0, 2.0
automated_pathology, bigrams, 2.531538666517008e-05, 3.0, 3.0
jgwang_ust, bigrams, 1.6876925656106323e-05, 2.0, 2.0
mixed_magnification, bigrams, 1.6876925656106323e-05, 2.0, 2.0
unlikely, text, 2.530855272198096e-05, 3.0, 2.0
lzcy_com, bigrams, 1.6876925656106323e-05, 2.0, 2.0
connect_ust, bigrams, 8.438462828053162e-05, 10.0, 2.0
contributing_authors, bigrams, 1.6876925656106323e-05, 2.0, 2.0
ust_contributing, bigrams, 1.6876925656106323e-05, 2.0, 2.0
glioma_lgg, bigrams, 1.6876925656106323e-05, 2.0, 2.0
technology_ministry, bigrams, 1.6876925656106323e-05, 2.0, 2.0
molecular_neuroscience, bigrams, 1.6876925656106323e-05, 2.0, 2.0
state_key, bigrams, 1.6876925656106323e-05, 2.0, 2.0
research_institute, bigrams, 3.3753851312212646e-05, 4.0, 3.0
innovation_research, bigrams, 1.6876925656106323e-05, 2.0, 2.0
total_including, bigrams, 1.6876925656106323e-05, 2.0, 2.0
loss_train, bigrams, 1.6876925656106323e-05, 2.0, 2.0
school_medicine, bigrams, 1.6876925656106323e-05, 2.0, 2.0
anatomical_cellular, bigrams, 1.6876925656106323e-05, 2.0, 2.0
descriptions, text, 0.0009870335925370455, 117.0, 17.0
yat-sen_university, bigrams, 1.6876925656106323e-05, 2.0, 2.0
types_conditions, bigrams, 1.6876925656106323e-05, 2.0, 2.0
life_science, bigrams, 1.6876925656106323e-05, 2.0, 2.0
division_life, bigrams, 1.6876925656106323e-05, 2.0, 2.0
swin_transformer, bigrams, 3.3753851312212646e-05, 4.0, 3.0
chinese_university, bigrams, 3.3753851312212646e-05, 4.0, 2.0
yunnan_cancer, bigrams, 1.6876925656106323e-05, 2.0, 2.0
kunming_medical, bigrams, 1.6876925656106323e-05, 2.0, 2.0
third_affiliated, bigrams, 1.6876925656106323e-05, 2.0, 2.0
department_radiology, bigrams, 1.6876925656106323e-05, 2.0, 2.0
williamson_tiffany, bigrams, 1.6876925656106323e-05, 2.0, 2.0
provincial_qianfoshan, bigrams, 1.6876925656106323e-05, 2.0, 2.0
first_medical, bigrams, 1.6876925656106323e-05, 2.0, 2.0
shandong_first, bigrams, 1.6876925656106323e-05, 2.0, 2.0
wsi_within, bigrams, 1.6876925656106323e-05, 2.0, 2.0
pathology_first, bigrams, 5.063077333034016e-05, 6.0, 3.0
laboratory_chongqing, bigrams, 1.6876925656106323e-05, 2.0, 2.0
jinfeng_laboratory, bigrams, 1.6876925656106323e-05, 2.0, 2.0
key_laboratory, bigrams, 5.9069236158393323e-05, 7.0, 5.0
guangdong_provincial, bigrams, 2.531538666517008e-05, 3.0, 2.0
china_guangdong, bigrams, 1.6876925656106323e-05, 2.0, 2.0
medical_university, bigrams, 5.9069236158393323e-05, 7.0, 3.0
medical_sciences, bigrams, 1.6876925656106323e-05, 2.0, 2.0
school_basic, bigrams, 1.6876925656106323e-05, 2.0, 2.0
widest, text, 1.687236908765044e-05, 2.0, 2.0
pathology_nanfang, bigrams, 1.6876925656106323e-05, 2.0, 2.0
sar_china, bigrams, 9.282308747060597e-05, 11.0, 2.0
technology_hong, bigrams, 7.594616181449965e-05, 9.0, 2.0
science_technology, bigrams, 0.00014345385716296732, 17.0, 4.0
hong_kong, bigrams, 0.00027003081049770117, 32.0, 3.0
hao_chen, bigrams, 4.219231414026581e-05, 5.0, 3.0
anjia_han, bigrams, 1.6876925656106323e-05, 2.0, 2.0
value_gene, bigrams, 3.3753851312212646e-05, 4.0, 2.0
yihui_wang, bigrams, 2.531538666517008e-05, 3.0, 3.0
knowledge-enhanced_whole-slide, bigrams, 1.6876925656106323e-05, 2.0, 2.0
usuyama, text, 3.374473817530088e-05, 4.0, 2.0
dermis, text, 9.279802907258272e-05, 11.0, 3.0
terms_both, bigrams, 2.531538666517008e-05, 3.0, 2.0
xiyue, text, 2.530855272198096e-05, 3.0, 2.0
ground, text, 0.0008520546252839267, 101.0, 17.0
prediction_comparison, bigrams, 1.6876925656106323e-05, 2.0, 2.0
cvf_winter, bigrams, 5.9069236158393323e-05, 7.0, 4.0
jose, text, 1.687236908765044e-05, 2.0, 2.0
anticipate, text, 2.530855272198096e-05, 3.0, 3.0
matteo, text, 1.687236908765044e-05, 2.0, 2.0
welling, text, 3.374473817530088e-05, 4.0, 3.0
ilse, text, 7.592565816594288e-05, 9.0, 3.0
maximilian, text, 1.687236908765044e-05, 2.0, 2.0
transport-based, text, 1.687236908765044e-05, 2.0, 2.0
shady, text, 1.687236908765044e-05, 2.0, 2.0
wei-hung, text, 1.687236908765044e-05, 2.0, 2.0
extent, text, 6.748947635060176e-05, 8.0, 7.0
avenues, text, 1.687236908765044e-05, 2.0, 2.0
pathological_images, bigrams, 0.0002362769446335733, 28.0, 10.0
handling, text, 0.00013497895270120353, 16.0, 11.0
transmil, text, 5.905329089728184e-05, 7.0, 4.0
consistently, text, 0.000379628298105672, 45.0, 16.0
bringing, text, 2.530855272198096e-05, 3.0, 3.0
field, text, 0.00048086250899359584, 57.0, 16.0
unified, text, 0.0006158414762467146, 73.0, 10.0
bridges, text, 1.687236908765044e-05, 2.0, 2.0
notice, text, 4.21809236286208e-05, 5.0, 2.0
rand, text, 1.687236908765044e-05, 2.0, 2.0
harness, text, 4.21809236286208e-05, 5.0, 4.0
ranked, text, 0.0001265427708858624, 15.0, 4.0
considering, text, 5.061710544396192e-05, 6.0, 5.0
biases, text, 3.374473817530088e-05, 4.0, 3.0
inter-modal, text, 2.530855272198096e-05, 3.0, 3.0
plays, text, 3.374473817530088e-05, 4.0, 4.0
characterized, text, 5.905329089728184e-05, 7.0, 4.0
kaplan-meier, text, 1.687236908765044e-05, 2.0, 2.0
far, text, 7.592565816594288e-05, 9.0, 9.0
slight, text, 4.21809236286208e-05, 5.0, 4.0
each_containing, bigrams, 1.6876925656106323e-05, 2.0, 2.0
broader, text, 0.00020246842177584767, 24.0, 13.0
proven, text, 3.374473817530088e-05, 4.0, 3.0
generating_pathology, bigrams, 4.219231414026581e-05, 5.0, 3.0
necessitates, text, 5.061710544396192e-05, 6.0, 5.0
endpoints, text, 3.374473817530088e-05, 4.0, 4.0
niels_halama, bigrams, 1.6876925656106323e-05, 2.0, 2.0
intricate, text, 0.00010123421088792384, 12.0, 6.0
contiguous, text, 1.687236908765044e-05, 2.0, 2.0
musk, text, 0.00011810658179456368, 14.0, 2.0
parameters, text, 0.0003374473890289664, 40.0, 20.0
cleaning, text, 2.530855272198096e-05, 3.0, 3.0
burden, text, 5.061710544396192e-05, 6.0, 4.0
zanjani, text, 2.530855272198096e-05, 3.0, 2.0
tcga-hnsc, text, 5.905329089728184e-05, 7.0, 2.0
lymph, text, 0.0001265427708858624, 15.0, 6.0
showcase, text, 4.21809236286208e-05, 5.0, 2.0
unrelated, text, 3.374473817530088e-05, 4.0, 2.0
continued, text, 3.374473817530088e-05, 4.0, 4.0
image_along, bigrams, 1.6876925656106323e-05, 2.0, 2.0
more_reliable, bigrams, 5.063077333034016e-05, 6.0, 4.0
hgsc, text, 2.530855272198096e-05, 3.0, 2.0
demonstrating, text, 0.00021934079995844513, 26.0, 14.0
massa, text, 1.687236908765044e-05, 2.0, 2.0
hospitals, text, 5.061710544396192e-05, 6.0, 5.0
seeking, text, 2.530855272198096e-05, 3.0, 3.0
deformation, text, 3.374473817530088e-05, 4.0, 2.0
ubc-ocean, text, 5.061710544396192e-05, 6.0, 2.0
target_domain, bigrams, 5.063077333034016e-05, 6.0, 3.0
hpv, text, 4.21809236286208e-05, 5.0, 2.0
diagnostics, text, 8.43618472572416e-05, 10.0, 7.0
adoption, text, 0.00010123421088792384, 12.0, 7.0
advance, text, 5.905329089728184e-05, 7.0, 5.0
reduction, text, 7.592565816594288e-05, 9.0, 5.0
inaccessible, text, 3.374473817530088e-05, 4.0, 3.0
stratification, text, 9.279802907258272e-05, 11.0, 4.0
multiforme, text, 3.374473817530088e-05, 4.0, 2.0
